image_path,true_label,predicted_label,confidence,correct,valid_prediction
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274171508.jpg,moderate,very-unhealthy,0.45703125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274150781.jpg,moderate,good,0.8515625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274161291.jpg,moderate,good,0.71875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274146853.jpg,moderate,very-unhealthy,0.390625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274160959.jpg,moderate,good,0.7734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274155767.jpg,moderate,very-unhealthy,0.55859375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274132366.jpg,moderate,very-unhealthy,0.38671875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274172138.jpg,moderate,unhealthy-for-sensitive-groups,0.41015625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274148799.jpg,moderate,unhealthy-for-sensitive-groups,0.51171875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274131123.jpg,moderate,unhealthy-for-sensitive-groups,0.5078125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274177828.jpg,moderate,unhealthy-for-sensitive-groups,0.53125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274172413.jpg,moderate,very-unhealthy,0.48828125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274166752.jpg,moderate,good,0.40625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274147142.jpg,moderate,good,0.8125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274131747.jpg,moderate,unhealthy-for-sensitive-groups,0.4921875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274151284.jpg,moderate,unhealthy-for-sensitive-groups,0.40625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274173277.jpg,moderate,very-unhealthy,0.484375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274144376.jpg,moderate,unhealthy-for-sensitive-groups,0.49609375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274135840.jpg,moderate,very-unhealthy,0.52734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274178485.jpg,moderate,very-unhealthy,0.58984375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274136704.jpg,moderate,unhealthy-for-sensitive-groups,0.5859375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274159729.jpg,moderate,unhealthy-for-sensitive-groups,0.39453125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274183357.jpg,moderate,very-unhealthy,0.4921875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274165910.jpg,moderate,good,0.58203125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274154681.jpg,moderate,good,0.66796875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274156864.jpg,moderate,good,0.43359375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274179704.jpg,moderate,very-unhealthy,0.3984375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274134950.jpg,moderate,unhealthy-for-sensitive-groups,0.44140625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274168317.jpg,moderate,very-unhealthy,0.44140625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274133329.jpg,moderate,unhealthy-for-sensitive-groups,0.8046875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274132982.jpg,moderate,unhealthy-for-sensitive-groups,0.45703125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274156594.jpg,moderate,very-unhealthy,0.3984375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274152608.jpg,moderate,unhealthy-for-sensitive-groups,0.44921875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274146578.jpg,moderate,very-unhealthy,0.70703125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274181425.jpg,moderate,hazardous,0.68359375,False,False
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274133595.jpg,moderate,very-unhealthy,0.3515625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274152903.jpg,moderate,good,0.50390625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274138281.jpg,moderate,unhealthy-for-sensitive-groups,0.703125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274177066.jpg,moderate,unhealthy,0.6484375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274173889.jpg,moderate,very-unhealthy,0.41796875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274137970.jpg,moderate,unhealthy-for-sensitive-groups,0.5078125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274140973.jpg,moderate,unhealthy,0.3359375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274139155.jpg,moderate,unhealthy-for-sensitive-groups,0.76171875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274172987.jpg,moderate,unhealthy,0.421875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274175688.jpg,moderate,very-unhealthy,0.43359375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274163992.jpg,moderate,good,0.48046875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274153798.jpg,moderate,very-unhealthy,0.52734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274180005.jpg,moderate,very-unhealthy,0.45703125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274180367.jpg,moderate,very-unhealthy,0.5546875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274151557.jpg,moderate,very-unhealthy,0.40234375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274168621.jpg,moderate,good,0.4609375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274160353.jpg,moderate,good,0.8359375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274169608.jpg,moderate,very-unhealthy,0.6328125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274161951.jpg,moderate,good,0.3515625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274162223.jpg,moderate,good,0.80859375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274140076.jpg,moderate,good,0.45703125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274147428.jpg,moderate,very-unhealthy,0.67578125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274183952.jpg,moderate,unhealthy,0.58203125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274143793.jpg,moderate,unhealthy,0.77734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274176237.jpg,moderate,unhealthy-for-sensitive-groups,0.48046875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274157180.jpg,moderate,very-unhealthy,0.50390625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274134360.jpg,moderate,very-unhealthy,0.5,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274183661.jpg,moderate,very-unhealthy,0.48828125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274137675.jpg,moderate,unhealthy-for-sensitive-groups,0.453125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274132657.jpg,moderate,unhealthy-for-sensitive-groups,0.453125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274145011.jpg,moderate,very-unhealthy,0.58984375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274164540.jpg,moderate,very-unhealthy,0.53125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274167726.jpg,moderate,unhealthy,0.76953125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274145992.jpg,moderate,very-unhealthy,0.6171875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274142144.jpg,moderate,unhealthy,0.359375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274130821.jpg,moderate,unhealthy-for-sensitive-groups,0.359375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274162530.jpg,moderate,very-unhealthy,0.42578125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274141292.jpg,moderate,good,0.80859375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274143496.jpg,moderate,good,0.8828125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274176507.jpg,moderate,very-unhealthy,0.484375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274146283.jpg,moderate,very-unhealthy,0.5234375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274170865.jpg,moderate,very-unhealthy,0.44140625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274168019.jpg,moderate,very-unhealthy,0.515625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274142413.jpg,moderate,unhealthy,0.5078125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274145655.jpg,moderate,very-unhealthy,0.7109375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274143211.jpg,moderate,good,0.78515625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274170561.jpg,moderate,very-unhealthy,0.53125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274132061.jpg,moderate,good,0.5234375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274144074.jpg,moderate,good,0.48828125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274142664.jpg,moderate,good,0.44921875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274129509.jpg,moderate,good,0.5703125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274131440.jpg,moderate,very-unhealthy,0.578125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274152066.jpg,moderate,good,0.61328125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274178817.jpg,moderate,very-unhealthy,0.3984375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274163079.jpg,moderate,very-unhealthy,0.5859375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274133848.jpg,moderate,unhealthy,0.3359375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274158275.jpg,moderate,very-unhealthy,0.45703125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274135247.jpg,moderate,unhealthy-for-sensitive-groups,0.90625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274150239.jpg,moderate,unhealthy-for-sensitive-groups,0.45703125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274156078.jpg,moderate,very-unhealthy,0.60546875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274137009.jpg,moderate,very-unhealthy,0.4921875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274181761.jpg,moderate,very-unhealthy,0.5390625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274177572.jpg,moderate,unhealthy-for-sensitive-groups,0.4453125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274136431.jpg,moderate,very-unhealthy,0.484375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274171203.jpg,moderate,unhealthy-for-sensitive-groups,0.36328125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274174495.jpg,moderate,unhealthy,0.9140625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274134098.jpg,moderate,unhealthy,0.64453125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274142957.jpg,moderate,unhealthy-for-sensitive-groups,0.3515625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274140401.jpg,moderate,very-unhealthy,0.4140625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274164255.jpg,moderate,very-unhealthy,0.46875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274180760.jpg,moderate,very-unhealthy,0.4921875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274141543.jpg,moderate,unhealthy-for-sensitive-groups,0.51953125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274178162.jpg,moderate,unhealthy-for-sensitive-groups,0.49609375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274171800.jpg,moderate,very-unhealthy,0.67578125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274168931.jpg,moderate,very-unhealthy,0.515625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274177307.jpg,moderate,unhealthy-for-sensitive-groups,0.4296875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274149700.jpg,moderate,very-unhealthy,0.43359375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274160641.jpg,moderate,good,0.734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274153206.jpg,moderate,unhealthy-for-sensitive-groups,0.4140625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274159127.jpg,moderate,good,0.6640625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274150515.jpg,moderate,good,0.46875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274130058.jpg,moderate,hazardous,0.90625,False,False
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274166192.jpg,moderate,very-unhealthy,0.390625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274138558.jpg,moderate,good,0.8046875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274158837.jpg,moderate,unhealthy,0.43359375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274165368.jpg,moderate,good,0.61328125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274145368.jpg,moderate,very-unhealthy,0.52734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274154084.jpg,moderate,very-unhealthy,0.51953125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274151032.jpg,moderate,very-unhealthy,0.47265625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274158002.jpg,moderate,very-unhealthy,0.50390625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/moderate/1712274170268.jpg,moderate,good,0.4765625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2813.JPG,unhealthy-for-sensitive-groups,good,0.75390625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2786.JPG,unhealthy-for-sensitive-groups,good,0.62109375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2816.JPG,unhealthy-for-sensitive-groups,good,0.81640625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2799.JPG,unhealthy-for-sensitive-groups,good,0.859375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2807.JPG,unhealthy-for-sensitive-groups,good,0.7890625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2809.JPG,unhealthy-for-sensitive-groups,good,0.68359375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2784.JPG,unhealthy-for-sensitive-groups,good,0.67578125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2800.JPG,unhealthy-for-sensitive-groups,good,0.84765625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2821.JPG,unhealthy-for-sensitive-groups,good,0.7734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2782.JPG,unhealthy-for-sensitive-groups,good,0.67578125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2820.JPG,unhealthy-for-sensitive-groups,good,0.69921875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2818.JPG,unhealthy-for-sensitive-groups,good,0.77734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2808.JPG,unhealthy-for-sensitive-groups,good,0.734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2814.JPG,unhealthy-for-sensitive-groups,good,0.6953125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2801.JPG,unhealthy-for-sensitive-groups,good,0.640625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2789.JPG,unhealthy-for-sensitive-groups,good,0.828125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2805.JPG,unhealthy-for-sensitive-groups,good,0.5234375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2822.JPG,unhealthy-for-sensitive-groups,good,0.7734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2810.JPG,unhealthy-for-sensitive-groups,good,0.69921875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2819.JPG,unhealthy-for-sensitive-groups,good,0.83203125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2817.JPG,unhealthy-for-sensitive-groups,good,0.82421875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2811.JPG,unhealthy-for-sensitive-groups,good,0.72265625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2783.JPG,unhealthy-for-sensitive-groups,good,0.51953125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2787.JPG,unhealthy-for-sensitive-groups,good,0.69140625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2802.JPG,unhealthy-for-sensitive-groups,good,0.625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2785.JPG,unhealthy-for-sensitive-groups,good,0.51953125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2812.JPG,unhealthy-for-sensitive-groups,good,0.93359375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2823.JPG,unhealthy-for-sensitive-groups,good,0.81640625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy-for-sensitive-groups/Copy of IMG_2788.JPG,unhealthy-for-sensitive-groups,good,0.8046875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2701.JPG,unhealthy,good,0.6875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2796.JPG,unhealthy,good,0.87109375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2828.JPG,unhealthy,good,0.83203125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2684.JPG,unhealthy,good,0.68359375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2715.JPG,unhealthy,good,0.7265625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2758.JPG,unhealthy,good,0.859375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2708.JPG,unhealthy,unhealthy,0.34375,True,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2696.JPG,unhealthy,unhealthy-for-sensitive-groups,0.40234375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2848.JPG,unhealthy,good,0.81640625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2767.JPG,unhealthy,good,0.796875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2834.JPG,unhealthy,good,0.765625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2795.JPG,unhealthy,good,0.86328125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2669.JPG,unhealthy,good,0.8125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2847.JPG,unhealthy,good,0.78125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2780.JPG,unhealthy,good,0.77734375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2841.JPG,unhealthy,good,0.7578125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2700.JPG,unhealthy,good,0.828125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2830.JPG,unhealthy,good,0.78515625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2716.JPG,unhealthy,good,0.80859375,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2699.JPG,unhealthy,good,0.83203125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2774.JPG,unhealthy,good,0.80078125,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2688.JPG,unhealthy,good,0.6640625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2697.JPG,unhealthy,good,0.71875,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2766.JPG,unhealthy,good,0.7890625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2704.JPG,unhealthy,good,0.59765625,False,True
/home/tony-stark/Projects/image-based-air-quality-classifier/data/evaluate-dataset/unhealthy/Copy of IMG_2675.JPG,unhealthy,good,0.82421875,False,True
